key|data-a|data-b|validation
111384717|cellarer|displeasurable|e86232a7a5b0bffb1578b4658e2fce4eb1bd6db67278110bde448ef89011aeb4
643211059|vanadyl|denarius|cab18aafa96ce323e27d4b5645e12ab4d815ad7e58f7fa690a434b666eed58c9
460222822|proleague|gasometrical|1cf81c5528dafc0eb1edc8b64fb278b59c3e69d3f06324880a1566b1aa1e3a84
207067644|teletactor|tripudiary|9e6cb713027cba8ddab48b1c852dd5023b605604d50720a300294e5ffdf6b9aa
794725216|guyer|interlanguage|55c034f9e20b8316e7752c86719abf071253bcfd85550d86767289d8744e744f
499262751|simplicidentate|sophiologic|fcc66588430561fe2df20bcf0b19fe4c571d945b3746bc469c8092d12ac07efc
674406018|inhumorously|infirmity|bf885a2a8d2c1897e355c598eaf391eb19ded8d39364ab0723c90e623726552b
793015571|unsluiced|tubicolous|3e82eea0a5eacbf6b56a21806d3aab47533b3bdb28617cf94550a46aa77065d7
423965200|netherstock|proofread|44151adadf74623e1cb041ca5ebe0b6562ffef11bd51f754df6e2c6061f35644
106512441|alabastrian|Crocosmia|faf294555e8be1aafd1ff433cd0e8459ff6c71cce32bc9939c067dfac3bd8c0b
110050459|arachnactis|disfeaturement|96ba22310925860649657aa03bd18fa7dcd22acb2ebd43ae0f4469ba796d6e9a
960617295|tectological|phytase|0004ff4e099c102e32387b12be0c6b9e21c1620c24f7b73648e294545676c805
398028301|insectarium|paraffiny|976c268a2d9759ad096aaf52b893ab58fae1efe748945945da0cbbb7b814ee31
548138504|dukery|sclerozone|d91fd4a6b72d4eb30bc2751e784f80cc163a1dac4b15a649fa86b2e63ff41914
855406595|uptrend|siphuncled|8be02abebf6787aa5e403e55bea70c6a851b460b31340f3480d3162fae70c9ce
884780674|gormandize|hyperemic|9d9226abf20e062b0cd9913bbb6fe5f27cdc0f6c8b7d38f3d2070644318d2e34
367441082|Tynwald|unchemically|7dfb0eabc535fd88a446926f80926d3d09989cf67dac53f78950d9ff02374892
197955515|chitterling|unreel|81f883b34084f6fd3844a35a3df70bf1efad07a7c2e041f574a7d209a8a87a9f
585181963|judicious|symbiot|82429e15bea800c08e9b0bbdc8799f52abfd7faab173fa58a875b460d83f0023
803205322|slipback|unbalanced|dff4c53f545329d270b682e941ad4ece967f553060459a1199d0b291ca5dbafc
519332470|anoperineal|vacciniola|869878faf46e196d8b6447e147d8fbd764c621a60cdf5e7a04395c5ac944b4b8
485359318|fibrinogen|engarble|d8d4cdc21d85aeb004780103b4d4a80bf7e5c7363d3c143fac00be979d18b5aa
377055097|heeltree|dwarfling|fc6e4b6bbe51e67badb2cdf98f765791844a6007ecb34ef7ddddc17510381dab
743838727|foreshadow|budless|22dc44762653380a2ef67e1b8adf9f5613bbe6f89bffc56bdef287b937b76086
199397103|tilemaking|praisworthiness|409da569c187fc1f8701923a4c1faf76db4e8b4fc15f37071eac81944f6cfb34
515939441|uncatholicize|ctenophoral|efad61cef4118c9069fa54547c6c396caf1dd50621afe987256910e4c643ab9c
748372332|patulousness|commendator|8d5e9447d807cf2e002b3ba02a5295f2550fc34573db9eb52dc631815be1edb0
850990929|lanioid|cash|0c5013d120e8bd9448271dba8b65cc470c5f05748c2231ef0d8ecbb6883b2819
521616334|tried|overrefinement|aea882a0863f645193a9e20befe8b61c148c99b7ef5103bae266a13e6ceb45f1
886938170|hemitype|Lamus|e7248bf23dd8b0fb59433efb4e959b0605e7f0a1863abc96916a7673e6c4d35b
317719759|quatuorvirate|alethopteroid|4d74bf26e0e0c55ab9179329bff8223a468d14c736ddc11dd1259bf4b2066c0c
125841397|tinguy|exceptionary|03d447efa72ce5b259bae9f8db849fa92c13a5f2df2cc4f1291783dec802bc7a
267745617|thrain|tercel|0f227a1532eeb20ac68ecf54dca2747525996d311d1100bd3293f2176d169b7f
397678199|fineish|photoanamorphosis|e7fb8a10c3ad3013d7effd9f60b415ca2c4574adff1b0ab5468574f006c369a7
228723700|anhysteretic|unsubstituted|259f7b8bbd1bf29919f5401d52016c69d6113114d53bc7a64f16ac00ff02d109
206802552|pencilry|podalic|b1956b7ace2b484cea73bb317e69dccb9d37c23b5180d1c5bb65efd67c834738
369566555|corolla|salaam|60515e30103f4ca076805580037f27ead9f83252be84f0f183d384ab3d4f6da2
460702931|floodlight|tripinnatifid|dfcf644594fabb1c80f13e08af06d9ea05de48629329498a2a7f174e42838eb6
584179314|genealogically|laceybark|9320166932780a11af66aa6dd2fa49cc65a43a67b7b5e2c312638f3bfeb6a931
717139805|thriftlessness|carlishness|c1d50c4cdaac811c70905d94f797f511eebf037578be8f4b1e3c0d56440b7daf
628512311|sailcloth|interpressure|2b1187cab59479fb0f850745830d37653de670b7c554d58628f41ed3bff724d1
180777244|mootstead|involvedness|4c321162bebd8ed6a7b991f2f11aa22ecfe9b5cd2bbe36da878866c98af6c656
926173004|unendamaged|disulphoxide|b10e09aa7687d3b129f805fd65cfc130b688b3a64fd6b05d4bf5e9f371e11ef2
888738001|lalling|rimmer|b7974f837577bd5353bf97c74b812f0938c0b808bcab2b88ea63556f4fad7a18
160005602|ramiform|scarp|557f0e8e1d9ea5569445f6f7a76f80574650a2d5d9844019eb38cacd27f82761
394957296|scheltopusik|Socotran|264130d30a411e3a9f221ff2fa783ab2472608abb25db49d50a255edf825a138
913248915|Goop|tallowberry|ed450867d774e5f4c6d22334b1fe0435e42f4f09a7e61136e60a26cef681fe15
432591712|supplicate|acaleph|0aedfffc4e3033d42a6213ff14d8d124faf4c216ef5c0165cadfadd2fad1742b
976022605|unpetulant|unzoned|2d33520759682f4325d3dcc6605d007f61231f8e25deb8a83363a3944d093bcd
496874171|lobiped|ergal|abce69007fd630411eb3fab321e6e1202473ce0ad55c54839b940505ea50daf1
484554981|tutulus|compresence|91036bc1cb19d3ad938de88db47ce794102d13dae25f69fab747795a157d0cf0
694589511|potentacy|Chondromyces|a9631c18775315ce9be029db26466a43c33f8e25ba81c6642f4d1e9bb658723a
144172057|Magnificat|cresswort|6d64b73a7832ce816cc936bb2d54098e12cd4e1268b58f8b97c78e7a0060730e
435898823|quinoline|benzhydroxamic|b6e75104fc01e6aa3e1c2dc96be20b15422d39d3611812c04f42331e7b027afc
179972495|dialectal|biformed|e1ab4c449285aed2e4a6f543e0c4a796b39cec3b02a57b09740f742bf3612589
666615139|odontology|masterdom|afeae82feafedb1a788c86b219d3e80f86c92dd79ceb9b803a8142ce58732f1e
334462140|trip|niphablepsia|9a96c2bba29fdfae981aaedd2ef149ef7e9af1ccdc718960c37f5681e5d6d59d
615216247|chlorophyllous|lauryl|e988547b6adc6d64b2bba91c4e5b5849041ef92d042efa71b323d3093449d272
703441823|postdental|trustman|6026bfd8b84253f8f8d2952d3158634bd7cb29851b66bf2537bfa65a8dbd60f1
988064009|hyperdolichocranial|bipupillate|2f480b5ab0ab3c363816dbb872f6db02004cbec957663e14a92a0cd1e707012a
451862068|gimcracky|promerit|fec51a8a89fd35c3e4bb647515e5148f093b03586554ab7624674e7cc1bfa1fa
326508750|massless|despoticly|a652d25efd63359d99a68ed687a7ef6ee0e70f1e993671c2827d8308f5a1f226
334684054|lipa|stalwartness|06fc18a21919695af0ce376aa19c45aada69e73e5f66764a29006df0d3657c58
188895919|Chazy|Qurti|6990c5fddafde660ddacc62427cb5d9e59c81465e18ab1a851b636557174f7bf
776628347|zirkelite|blastostylar|4e93c1fc459fae28f98c34ab28d9846375a32f207b40df4c932257ce3232b8c9
229674800|stampeder|silicomagnesian|a52bc9a135cb699969bdcfd84f7f86fd2d58f5e41244bf35075d6d29634baa33
940696561|titanaugite|anoil|335caf42509084a60cfbed47bf5567db515f333d31ce26020662b5713608346e
379460287|Asaphic|Sarakolet|ea55128a74e67faa1f63c083f218571bf643b542883c59c349d5a8f938b4ddf6
293388714|cofferwork|sosoish|2558cc16de5ae29c63cbb5cfa7deeb9258655c5ac35f37ec21a98396ea143263
984124864|confusably|sorosis|f0b69d09330f5e4fe4d84107712253986c062288c3382c7e521239ee9a700702
400455459|voiceless|bubbling|bbadd110ced3bdd2f59c94cd33a724c42d7858a125f7911396c547790c3eab88
466804713|detectible|sparch|4ad016a1ae25fb1e157ecd7c332106e71ccb2c72b90fed3795f7cf375c720273
150691805|semicircular|butyrin|0633ba24c07d81b1e13b77b2db071dc581de927c30d370ea3e5f1e998e8ed358
564301876|Pentastomum|Cahuapana|7b479e3c9ee909196f44c8147a92e7d70512f66df603a0cd6ec2235d89af133a
336047102|twatterlight|dramatist|0bfec0d2b757be773b61d13debea2b1d32bad38a6db288201022cca8eba0cbd5
299523066|lanternflower|oysterroot|8840b6ab02196bd764e02ced3c69f49f7be319dce809e40dd0081ec3110fa824
385748176|defrock|questionous|f6091f59f3bfc242c05e81e6770c6531ee1dc0edbf7298339ef051ac726de14a
981130634|evictor|inextricability|9e7eb5e1db19f573624c86f999d31abd1b54705eda0f0ad7c33b1b5b7531853d
794462998|unglowing|pteraspid|f50c98b6edcb286b26251bc4688d679384f2182c41b699768a33099708b60d4d
580839919|hoodedness|overbepatched|f05acf198223357f4a7202d3d7684e27ee23731c3e8896998bee0155edff2208
651950707|egotize|component|2d88341b39743b2017c2612aa8b06531e5b519d376c4a91fed8679f2ce8bc90d
698740797|overempired|arock|5244489b3aa595935c05c859c525a607a0dff770201e4cc1244935be7f2388fd
794346596|suberose|lurement|81bcf8b058fc1b1bb0e2dd234b6b5605c878673ce017743bb5b81871bd922b85
381600849|hypogeic|recoinage|af549303c89af5d46956bf7837943ac1511f10677ffdd67b606863774b9efbc6
459426439|pleopod|bowman|a0d8b9865da3dc813b9df11532963d827b04c600cec0ace6fbcf0b0124e8b541
567792599|disvoice|uncrime|eb4899852261b8859a3685849fd242b83a170dfce9b6b949f7882f0211426439
997228240|expansile|Leonard|b55b1d572e22842b5384efa1f1d26cbf91a5e189b97852c014460a10ab6a09ba
546832886|unguis|Silybum|c1970178b0ef70251813238ea33950367aa709711c9bba7a95728a57aeb469ab
482673647|impudent|safe|da15110883b40c3a1c4df1b98e7b2aff0a32f9ee8e61e0d6bc60b74ab5483bc4
426466275|dheri|healthless|1188b48d27dcbafc152793b5ce9c9998ee73fa99d07188f89dbb5554d67b7f76
629837380|riant|Perrinist|51e2c74420752877849a675622f09f7cd002afdfc4aa966113cf4ab923bb6072
274452592|Hephaestian|axiological|5e89f0a604528560983c41335b6a66c3907a2d050af9f9cb2c904d52d2c992a2
737015461|unyoke|phosphene|fe6c8098f3f95593b25a5359d8d24c0724a2a2f46e50a89da7e93c7dc7932090
724988834|culicidal|doggishness|dfc8fe2d14777a1f82f8588c080c6bcfdd4a2bb7ae341361719428fe86cbe3d0
161536121|chlorophyllase|territorialism|87dc3939a91d6e559f5322a05cb5b8d4d39162b0bad52e62c8ccb250e1e66d2e
312471638|buggery|tridecylene|59123edbabc92596ab0f39633097a9c49516be25bb7ac6b0a9f87ae552e3f3ff
375715906|untogaed|pancreatectomy|ffb91eb310a3e4b924d740681b45b9aef231cc009562debe69f4694579a95791
918240487|degenerationist|patball|e5794580862b43e6d539183b141b02166481ffe7c0e4155ba7e11112c1b3f3b2
148378444|sepicolous|besanctify|fabcb95cf663073c91116533b7ad758940032493791390b42eb74297c4bea50e
946105269|anthophagous|mysticality|4f4078562df6353e89850bd1c8f8835e3c01142495844982c51e8a876a8ba878
805438949|Cretan|philosophistical|8b764903638f988644602b3f97e81ef7f52197420aacd7e84573ecc069f8a63f
864209772|interhabitation|holm|c62f1f368bbeff528982ac78c1a50a581ea3eb0db0658256e397fe858abce7ef
162413935|jaspered|terminal|7f3c6b7653216344a621b73efd02afcc0924477b51043f978e81f9bbef19101f
975571176|ungentlemanize|betorcinol|abc784d21386af1dc9abdc975eda76586fc0ad1a545bf7af62c164e2f7d46412
836761972|marvelry|nondissenting|0be6ba06ee5a5be962782294b82db57f4b7ceaca8202fd751251ec9b7f4ff45a
983148273|tunefully|Paulinia|5da591d269405d4f3785a3ac20493e94f909258ba258f9b735f5df464fd959b9
482776032|commonweal|circumnavigator|90f029b68b826ca78b0fd36bf6d7118dc3284f94a44d962363695dbe6d46ab98
897834921|nadder|disdub|c4d0baadc46afd22eb0519ea74e4bfd10ae90255bbaa20d8aeecc9ab39c52cb8
797343597|profane|Ionism|cda3c7ac2503c3de345dd257269624a533a27286f2a74223a8e9c2ac2f9276e2
368636169|azofy|ferrous|cb6c38b8bc0c2124f8c48b2cd0f0b3d4bb769198742d317cc9d4cfbd776d20b3
222446530|hemorrhagic|downlie|3b1b1df84fafe624da4ec35dd0f6d915c324de08b17a94c0050adc436ef3399c
213597282|hydrobarometer|spermation|c0e4cc8a37312e3452c7ae3ca49b8d79124042490c26f9b953482260c71c6a4b
903828606|Normanish|flop|3cbe8706ead11f7aa0b0cdf086ee355e63a7d40e1aa68ed7f72f5bda140e1944
317884585|ferity|purfled|4bb2182840dde33f63da9021fe712a2b442d5a3ae6258e217a982f96d226c3c0
177953990|ashiver|ragman|c6b9eeb2e325740e9d6c480394feb1e60b506f566f92651f5a18f626e7c450c2
226848897|strategi|unsingable|63c8c5fa8bbd6ac62bb3a268f59e0952895f0da725caf21fbf54906ee62add93
488920386|benzalphenylhydrazone|alkalify|78e687584c3430d764c1a8e9aa9893571324d5042a0ef058bc7d056c374d2683
469525051|lavic|amentia|7f677f7cac083581591498439f7e9639bbe424c7949f4c3b1fe0aac6528ab675
533408650|nandow|Baskerville|2bde639c7010da8ead86e8ca1cf3e0c1f5118ebb0bbbfde14c8c97b03413d418
325924193|Kenai|uncomraded|49c999d834c4bb0d956468a66be6b9bd8c7908719516020a6af3cc609c24dd80
780693718|flecky|trusser|bf621e62fb647b6d27fec62f50006d4fbfcaf402180eea699ef7c5c50752f3d0
706302099|torpedoist|wellspring|0bed8742e08770c08dddfa821c63b01e8442b032432b67cdaf266007461d41ca
844222876|intrahepatic|cosovereign|b240d2ef27b132d9bf80b5ef99d7c4cceb984839b00f392dfbefeb514e54b7e9
704580373|gerbil|overway|870f2fec482c526abbe20cd6d2ba0935d8708e3eab14610b7717666d051d7ec3
422738398|Sabbatarianism|unswelled|16451d8ebabe6d7c5b0f4d50749cafe2624921e38ec28e7d567be81dc9ceb6c9
755894468|weedful|disauthenticate|916152e54dccfafcc25bc6557c8891808a976986dc2b35f6d65cd5672d51ccbe
781936001|Araucarioxylon|turtler|0c2d4eced6cef4788212c7027036186953cba043c370832f4514262a656b2709
216247988|psychoneurotic|ghostly|620a0a5ee7c8becbb1355fe9db41d09c6b71cf5dc3e4c67071ea9efd70e72e91
561540936|desmon|impestation|cb22fc9c3fc46cbd3542e22edf03db7809e59b18c075cf4bbf29575f5f904649
663510148|siriasis|nonapposable|164621041ce1e8a34194907b55121ce9221dd0c39fc9818bbe3921f5bbfe91ad
142102820|Peban|graticulate|f4b52ffcd8698f72ac4126f332e0eb4e5fd4ef71d5c8ae885bb615bdc93d142b
588356994|catacomb|pronephridiostome|a8685c892be34356602ce4f574e9bdfca913791f6c58039d9198e494b68a033c
803420346|semiappressed|unthronged|875a08121f803445a1b807806e9de16e0e8697a65be22015e4b13b6a2a592d5b
443233858|crimine|methylosis|e577d96edfd7d48f7d47b05eda5380ea1146ee90f6bd494edb427f40edf83813
774190615|manist|ocarina|f02bce68dffcda5951eb3a6c09238f6fa83b00731eeeba4ae8342a1b76ba1ded
732295178|anisopia|deposable|a234bbb711f5939675258cf338e96536ef15cf4eb6569be3a16ecb5da582bb48
834514758|unauthoritiveness|palisander|b116d4cfecfe6ed90bb7b77f76ebc0b5611cd3a5ae963fba692e56f8e429a64b
624087393|photochromolithograph|enterprise|3e1a5914060e984a89305fb6ce93e4627e260715719642e7f757037f9f31ae8f
618390347|devourer|disappointed|b5ffd1119400b1b3e5c6de56ee04591f747c9ec0206f2f98e2a2811bf98d6ce9
380686139|nares|fadedly|ca6a442863f3c0b2a5142bc9a61f88691e9a1e088017c18795749970cd853cba
433671025|bellowslike|huffier|66489d21989d1875e8eea1e588f3d932e12fa8377c35545d69be1c2faa4a390d
506783440|lymphangiofibroma|brassicaceous|1b5e7955d4de1a18ca3045be11fc712be3e6fb715bd94ba88f57d41b26abb9d5
607023623|Ghaznevid|spindlewood|2e5474897145e34da627798b7b528b6d2dcb4a744b377d0ae8ccf5b3c95058bf
197555901|pseudoregal|alestake|5f128852785a1444f01499b64d0758ea8d9f02d29c36489dea8ef7bf80efa8cb
802173635|toxicophagous|choragic|397fdbd4c83ecc38cacd80b9e130e356c4f95f8f9109f350491307e52d165c60
777989659|justness|lusk|70bab50ff79f7fd8643ebdf24b458fcbafaf2f2391909e05f492735bf987fda4
245618992|Archelenis|Rhynchops|4402076d24f403e3da5666b30fa8adba34d9e5a5fdd2be2ae0a033e3a49334ad
186395107|petal|premial|b21315e4892b6027f37e2024197decb0824762359bf1afa48a5411330d461e60
298357617|spinage|medicobotanical|0f05270212173a2146a7e7c00b94e60993919fd56767a49a3009a644fe4a3381
582773743|enthelminthic|Sphacelaria|72a9dfe99b1e6c2b5d6bf4e3388f42cf66d79679d1b4d6f9258852eafc3fd653
270153165|retold|parsonarchy|5d1661c947f1f1af7e3bb8a75519a8da91c8b2ba66b2a026f840f95040dee4f1
794550796|phallicist|glyptographer|15efbff85c95f1dc7c3f8881c23f11ea0377e76ea9d39cab077ad2d10c6dafbb
961714498|cacophonical|forestem|f46671104ecbd1724917bbb186469c72f38d4cc4e1d9016db32760c9048f1af4
924713536|sharnbud|vestralization|fcb9907ee1338704b731d9d623f56445d8a1953165b3046e9bc9fb5fc7c640f8
616048112|chappaul|delicatessen|51c60f41a58403cf1edb8af0a7b5f191f37f65767aa1cf45e23c7f3d233716ee
636405040|ultraistic|raphis|5a49172ca1065bd3b5756dcecbefd0f75dc4e8b38df276b689d1559fd3c077cc
125222148|unwrathful|tenderly|df67213b31afdeff484a57c2e77be073ec1d2e3738badc59f014a7c24aab1195
838602936|unlycanthropize|streeler|e4a32b0617c7dbd6af975c7c86301fa09290eb4c721b534eb2a38772246b1ea6
750622450|ichthyologist|cacoxenite|44c53e2360e033de0ec5cde2ac7d94781a8b4d3832af3569909a8d27f66dec6a
568777403|fibrousness|analyst|4a884fefb29fe341d6222245960a6467492b435c71c72e5b6ec567b21dded2c4
298030830|autoicous|socialistic|bfe21b790d58cedea2ea605bf83fce03c3ba502bc5de113452429bf912ad953e
687243144|astay|brogueneer|62b6a6d3a0b9fe9fa2488c753d9c277c34641493d39bef3a0d4c60f15dcf97ca
434653085|monasticize|underproportion|f016a37bc88ab2c0b74e5c2687a3441b58a535187a3201d39a906693d84dd22d
297524330|plus|leptocephaloid|fd976bff87ffbe15a5d5cc6659b65bca7956cb02ed124623c977479f388614cc
797536842|homogeneousness|vocalizer|6549a83af4e272e628ef4f435956fee182be5c094fbdc79113c22614df5fdb01
897659266|Rugosa|historize|e58843976302defc968476ef02c11eade24e93c7d87c4f66d709c61956f990c8
364235698|Rafflesia|synangic|a9a58ff9545fdb2d3c9a464495f3ffbc728422f9f298da9b2c9ebc840a95b6be
333434327|min|luminism|a10bc0c56713b6fdc66e23f35737d76e5bdd2eaf58b5936e71f1726a1c0788d3
634456396|spann|implacableness|57d3b26ebadab315f8c4bdf976ab72c82219fc1d430132bd8225ffaf1d26f426
755279638|prosenchymatous|Heterodon|193d46e0a282c3e5cc681313d0b8ccc2f0f1c7af9115c8386c64a7ac8b7edbbf
487649738|calcaneonavicular|filiciform|79a3cecde4d06ac6a9ff5e044f005044b2d18b6c08dcb163f34b6f1d8bf31492
732536574|hobbledehoydom|tuberculously|ab75c66916e0084fd633d038ad50470f9763e66bdf9b6ef5b08adcb7818b120b
327171219|tokenless|pitiedness|666fbeaf76279c4b2cb174bda01982ff1499f715949cda672c0742aab6ab4ccd
483464144|epocha|adtevac|a375ad05d41e79c6cf1eb22eff87232f223b68a99939a29372e2a70a8c269eac
142755890|Yukaghir|scalefish|8d634b7c8853a325e58d431cda62ff295cde25a1deea89b83d27e044d00425ac
325607754|duodecimo|Anasazi|0db0aad972752df6d1cc22f9154b0475ef0a02c70307a8d39ebcacc9057bb204
373323329|dowagerism|spirobranchiate|ef54d5e31eb64dc5db3ab64c5f81aceefd7e1d0486cd9cae38b0fc7caec14810
873138923|aniseroot|acrostic|ccb6754663c641a4862944e5b8167411480419eeea643fdb2dbc109b37c38b5c
440964662|dabbling|Macrura|d084cf08092474b469b556bc229d77b8eb11499c073b186a1472a12a5bbc18c1
702921866|grumose|coextension|8b888e7a071cef776cc437ec7dc6c49a0cf2cf18c14e1117e193a96b45aefc39
901121420|minchery|diplophase|04799401fb4a2a19735822e717e6ff23ba1eb60f649d2b4218d23e21f8e16810
124698996|neglective|affirm|2c1a3bbe760542c2ba2318e89ac20cf24e513d2df60146eb016cd6999772c908
576098677|palatinate|Microconodon|e8af5f3159751e81ddd1a2ed045556d758b2317337b50de292e0e359cf095bc1
752343462|Meniscotherium|Torontonian|3e5a1bbb9bab3b9e01d06255d83572fdb4f9f4a58508448acde81d004f71afd3
631982655|condensation|ponchoed|1ec818f782183b46fd5123d93eeb5790e9779016a1c85f9ef9138edd153f3f64
955811757|ovatodeltoid|afortiori|a72c9dc4baf066234c181c693127239824fc782a927eebf9d109ad5acc686e71
717952524|specialness|platystaphyline|8e87d95b4e7ef3b364d1aa6db75bbb0b95a913a7e58a2081ed51153011784c81
305873264|determinable|gigantically|5cb1efd0c7bcc6e4c1a6f6bdbf0234cb2a4fc90a4e1ceb45e16f4b443ff60630
298705601|saponify|magnirostrate|65c10ef731b7bed3e7bda7b6f6b1c8cdf962795278eceb27964cdc86f495f856
673374232|nonabstainer|theriomancy|ecce67c318a4b972d7e09208b4030e280ea6787fd0c8d3d350eb8f5dd5779f23
257379104|judo|discoverer|2bbeff2f11337e5d434e16831d88ec886107b1180bf1ab2b4b77c7a6fbe857e2
934155404|soaker|tetrachloride|7b63338dfbccdb17cfd75bfaa3d087ff772805be119f603467f5bc968f31808e
839422670|superignorant|morepork|b48432612516e0550eb8256f439ae16d2356101e1d3350a50cd7d7e840e1e9d7
336175147|mamba|palmiped|b3eddca77c20230a9afabe0359e4cb61a4d183ab7df17a46a3829e6ae21e9119
438344761|akinesia|Mesonemertini|59a9e9176f402c178eb066aa2dfc5c4593a42ea15ad16272851e928139803cc0
636290705|benzosulphimide|bipartisan|2839d786552b2ef3b5e1b9a6a568de31dc3481599e838c7857d4ac6ca10bfee4
158689292|Glauconia|pinguicula|a89228dcaa0060411b307f2fff69a74f69d3f8b404d7fdc7e9081d78a685370e
987265601|nepenthe|limonite|0b46139e1ff68f3a9ec9bcc025333d9faf964801107925d2f6b91d2dd9fa6e19
480629746|unbracelet|calciobiotite|e6757302305185f1d5cfaa8f24b65796e977cc74b847acc0c01b8c8f5009261c
452426000|cerebrotonia|tachylite|947a63c10055d10a9c78552433f407960cf1f692912cf98cb7b7109dc1c44328
813037049|calcite|semianatropous|d18cd44405a55cbbc29ef3ddad6df7be5938e684934ef8b57b736ebee1fac6b7
510353876|amboceptoid|photocollotype|d35ee9b4f3c9af103a815d19222fb40622263e0df8b5b35860e382899641c521
557413578|teacup|peripheromittor|18faa078fc66438b1077f47fd63668f963458484a7d1eecaa944b3fbd0c227e1
858485330|archoplasmic|soporifical|7728bebc2414917a17d37cbe8720823663742c4ac71f04ec7fff8e59d9964170
948693416|wouf|beback|8922ca88559afd153ecb3993873ef00ed64b05944f3f7c9c8947d89ecc1503ee
464069997|Emeline|trenchful|8b5ba9f3d1253f124ace280dcdf93b74992508067036a77a3d66e890818d4f55
675855550|frigidly|untinseled|af190199b64cf5981ffc8adebabf1676f34b8f87254dfbf436c9db177cf506e3
847034270|youdith|antechapel|61df8c0cbd064165fe5123f880af57ca0218ad2dcac93fba2677c1578e02f64e
925321304|labefy|crossbreed|33e93752b97fb090d4c8cbc0ca40d8c37102634ef63658328fbe6536009215f2
990206738|tumuli|concentrator|eb69c9da31acb0efa5ad707ce26da93e98c7166187c4380d46c54d3e7d1f33fa
177350094|respite|litch|5cd24e5e69950c47679e0a90b56bc8a416895236f3e233e6c60e721253edde7e
287823287|hierology|Placodontia|a7580a015b6a03fa2ecb769965ebbfd9bbadd390d0ce4d147c42a1880ae672b5
250934047|romanticalness|pianissimo|e0f885181003639524b151affe890601f19faaf320f697eca57bff5c0ddb3f0e
999561594|Dynastides|pseudoacademic|6bc58deb6b24dcc21ee58b34155b9939f31fe637d783066b3a77adc3cf6f76b8
407104089|acoustically|promemorial|bd2bdd4b64629c355dfdbcb01ccb791e574ea1ab57d4f4f4fffa37303597c5c7
896837136|osteocystoma|glassrope|fa9724de2aeac38ba465deb7e9fd591263e123bc24289ad5243321d7cacadbf2
451934482|pleurocentesis|desman|4b0176e67ace8314af6d6d734f4d95528da518858227543439b1fe9dd3e471a4
630020688|Benjy|promovent|00fa735b5029312f7eda22f28e042f932969ea237a4b05f540900a6d806d9bdf
367702370|outsteam|heliotropy|8ecd3fbe48150c20f910f1bbac9b432136716751bc842a45b7b51e7638c5eaef
606671754|nullable|unbridling|41bd27667288111013180e9368b798179fb1d36b630a1d28502300046531e0b8
879225506|syntropic|Fuligulinae|5c642dd7dcfa7b45c65372615d5c7a324290ba81654b6800b57d77ac13e62db8
797659556|entoretina|symptomless|6b2121273d6c821a7f491afb463b3ce71744966247ec46be96efcf1c87f7e5df
915147565|dispassionateness|cinematic|5db5b44757c1e4d3633d35ef18330e247f965bfcc951f8b50261c2279cc746ec
727003230|mispage|globigerine|564db71a1f5285c3c438a17766cee6b4e92f5c4e35a724b067449c324d7b8547
707495138|lithoxyl|Pomatomus|e0244c4afc438e75881e41bfb0a05461047c5392e79e2d6e4add0ad72d81fdd0
