key|data-a|data-b|validation
745957306|verbenaceous|unpretendingly|ff7f6ab08b7d641709f2c763051f8af9063c41d2771d726212b821c8f0c24353
985098652|polylithic|banns|3058f7206cdf3d73d5f874aa48b49838b3ebde516597e415827a51d3f7bb7d1b
540760847|ratty|regimentation|4ee27f7da05bc2e2b9fb71fffe643e8fb300488069ef7bac7d5026bfaf6d006b
168454702|knobweed|Kling|d96839d11d3c2de636151510da39df3cb7867282599a4d986900734440e02ae5
575729602|Sterna|qualminess|3a052b273a664c4fa2b677203215a71f95137c0e6f1473289960abef3f274ad3
285596322|shedder|unnotable|87e894b627c47b8d68b0172555c8946223a13c656eb030b57412ccc1252e7901
279442385|homotaxial|tetrazolium|f8ad673b1c760db9f59f54cba5e7157216cad88199d4600c06821d31652b0033
345265824|vibrate|benchful|d37c4b7d5994cdd57b4ba6507d9e49ec3c6e5fcb337ccfd5c54b20f77398e99a
542778238|prewitness|Dreyfusism|598ec1f05dc60e1dd6f0e26af8f674fccc352b83791597adf5308f4725fb9497
592447764|overcross|railroad|0fe8519e35d83c296d4bef7f9ad312154174d010c27b4bcb936fa63d853d7a0a
122934689|surface|Caraguata|407c764a47fcd5f164deaad8fcea8ee122494f9ae2d5ae164aba0b0970bec28f
758023002|prelegend|acrostichic|1d3fdd8ddae4168c4ed180945b1f13bc77a77650fce5ef57502c755fe4688103
861761017|reputable|Lemna|58a3bd90783291369b2e8ae92be2b014023069ded573033383c8d6ab81f1e74f
236825935|Midwesterner|mesic|5f0bed4d4d586d2c3a011f168fbb4efbd647d80ec996a3baf3f86d0bb4e13bdb
513828883|clashy|foreignize|9fe73f7b607e0b4c2b54f6b9b2634d15044b423cff4028b00c69e6b6cd452d36
581589295|boniness|pustulation|de4a2e33b067c87faeb0ae8ece9fe4df1b46c2d68bd4ca8d96ecf0240ceb36cb
722267213|Brachioganoidei|unsounded|49b6fe177cd3b4d987454fd71a0287d3c3d5b2ff43abf7012e82714ecf4dc456
874160633|vaginant|Sui|d784cc2832ab5b448d9c0afe74c2465f93ffe24cb39826b8a6ae317c762d8dd1
312386065|nectocalyx|newspapery|3dca5d253c204d162a0ad2c0881b2b3ef156cc48c343591e0040299a106594ea
541110140|phronesis|Myxinidae|fd58e2c4a1f673aeea188dfc7a9fdd6c254fe89cc936525f0f19134a0083b8d0
493341059|heterothallic|undisturbable|a9fd7bb4dbe547ed923949e2b231c84ce72304c04650492f16c6aa73b1476619
159876691|twisty|brachygnathia|0006124e1fd1f45428061ae0f43f879fbea880d641532a160cc7bdf1748c6ec1
576360022|acidulous|Criophoros|3ccf50cbfc57f0846f76d68e69fd38b54b3cf60dc9c286a259f1865ed5006cfc
347478092|anthropolater|cacodaemonic|35ac90a53116275f84803fa54b145618e17c39288d30f40ee1a7d405f88d1fad
902629163|transpository|overcopiousness|bf45b94f69f19862089e12e282fc1d84b3c0a1f9b3d56420c218ee3fa163ae8f
865643073|androl|Jassidae|799e0094b765c2c567b109b6813215214274e265759ebcec0887091fe495d83e
615810125|praxinoscope|Karyolysus|87680f14e8a1f7568a4194d32c2ffdc0b2b752eced31e816dd671f15b9ba29ad
331477968|pericaecitis|sided|7aa28db4f7017d5b6e45de7a033371c18f6834b8da5d94d7e5e900ae916794c3
630471436|Ernst|avidly|bd170025478ed738a1db153523bf1b279d73a215831ce57cafd7cbffc9ce7398
649456776|solifuge|carneous|2520c209d5e8059271d7fd43d7cab7f4b1e13842df3617568cc6caf01098a573
943361080|emphyteuta|agonothete|7cddf4a930aaa8f6db21affa7422c8c4338a1827312e34ba222c92d51ae6b755
196179587|harmful|hypophrygian|2741b81c2202514012822ccfd58dd8dfab41f13796fcf5c060b2c4dbb5984b4c
185072016|caliphship|outyard|be9021ea1d2f51e6b3b3234ae4200a51dcbe23b3d9159789659a5fda6f1e8c06
204799674|rosewort|floodage|2c55a751b68657a3015ec5259e99b9b8420d135a71126ac320802d6372c11459
638995007|Vincent|ungainlike|aa3dec885919ad8b9f0a788b1c1514bea57f33d8dc02cbbd313b5924586a104a
831384900|vaultlike|possessoriness|6c8e2a3b9c9365514c856a3f5311a9d8418d56b58ceac9cb26ca65b051672d72
170484234|syndesmectopia|alchemistical|eec3a24cce14aa51f5a39f87e43323d95f56c36689ca617510b606a186fa9754
581292770|Sulaib|shraf|771ff4e74a45470c9a6cba6d163c817eaa1eeb9de78e9b9e689e75c0f827faac
977465806|Francois|predoom|69eca22c544b2c42082dd26e921d711185176b21d327f44e8ec3ef99d3b43096
212722519|pericarp|meroplankton|0537be08fc3ea21d72e444209afef8c43fdef9607de1df2fb50b5d5e572dccbd
636544414|Cortinarius|cartridge|5567024ff81c73bd6a3a08744b28ef7c300a1b84a25d5f9710fa43db0f6682fd
453110675|catastaltic|nicolo|8397ea265a26e4260d30210abbb6a3e113ae2b5ce0627622570fd21866cfe7f9
324722161|jacutinga|Tishri|0a249125d34b71446f1edfef09ae43a5557e6ca37c1cd207f9370b9f4b9077ad
747781149|turbination|outword|250a93e9d08d2d72c90d7b0bfb5404ff2e84bef8c05589a49d09a80d1f1fdae6
404703040|Gunneraceae|roer|c800044b18dd1208fc40fbd6bee46b03be4f0c09bbdc4727cd8f7d3e5bb64042
706576242|Kinch|corse|f4af52b4ae638eea5b59fd138fe0236e1e6e57025dd58c4ae311bd74b87f4e07
409164057|jointly|varicellar|8fc4d9653272ed23fb4ecb94406a77944ae85acbe2788d33b8cdae4d3274cff7
788358667|endothelia|oestriol|afa60e439544358303d8ecfff681a2094fa34f1c7dc92efdb469d67fb816b99e
213742507|bacillary|ministrator|beaa0a2a4aca424cb3d7a50aadba2aa764bb120ea89f2c5518fafa93c679b785
648033688|rosorial|chasteness|917b093990dfeee864f353d477d8309bb2645f8625639c6d0df6132c4a5e99b9
522739983|shaved|crance|9973a0e362c12e124766c41e8246d75a24e76af28ccf74f679485914a22dd75a
485614290|fordy|unrecommendable|bcdef6a790d652cfbbc9b1b134199675d3a1f34853f09459d5ace71c609f329d
916322669|bloodthirstily|benzonitrol|170ec51e0bf121d42217411db281ad8443d5fe1baf16df5055ee95408a3d20ec
245018992|unrig|Ecclesiastes|3170b8d0adc836880e545dc13b0db13a331776be43fc4d1860c7416c431b2d0f
103734862|rubblework|pimpliness|9e6e429bac735dcb5888a39dfa743b340da463b6bb8bda8fe27a267cd7819265
856474130|calycanthemy|Tylerize|59a2c13aaa3d4ad7083b51e5c9b531b8b57cba049a4f8b227356640ea1787126
540422172|recreancy|pseudomery|1052faa1aefc04857650b5145900b65a756305531672d0ab1d561b55e5b90d42
778074101|subdeaconate|writership|9d1f5dd9db4eaaf04402baf979cde1637395380da3ece77d0e4537cc7d48a707
675271453|synosteology|mannishly|ceedfbb01cddbd61f74186081c80a89df0ac8c442e72c015251c2878e7514fe4
621015541|worldful|myocarditic|6271026d777bcfef614378fd53779f673f4eeb44a3d7112efe57bed6585e05db
116924484|telecryptograph|scaldy|d282183ba648bd1475333636cbabd7384516dde34c561fdcb7fa0767389b50c9
665952112|wird|unrioted|306a55093aa6ef990174163db6f18587fe06f2ee028b245b0151e01965298861
572307867|squalor|Mikey|75bec989d35d5f233d696a2d1986b58b24770ec4df3cee2572c4cf5e0a40bae3
126613067|unsettledness|mesoxalyl|be20df90a804c575e0dc1e8ea12b915aab98068a09556501c96515b5973c210d
294632876|dietotherapeutics|postmandibular|795e80569e3a02c99df923870799d7e80e6172a6f09a4c3c43e5c6a37373ba3e
115865072|semicommercial|unbeclouded|e0f8ac017966385af9581dd7ac3aaa0a74a334121bf4bb4a9075f7ff0b139937
695337017|horoscope|nanosoma|9d3c6f319c01ecedb6e1f01bd9a680dc939210d5cbb4bc43cafd6a2541a55780
499488385|reweave|probeable|e833a4687ddbf10936ff62340f88b1c63717b6e39192e5f2965ca768f571d5ee
204953239|scabious|defedation|21d69bb3ed60ecfe83470e57eb7a3e52f218bb7851534a24a25bedb9f48c0a24
794818972|dividing|vulcanizable|001fc57233e7ed14a55d539035e534637e145ef29ad2aa3ddb84cb73054e8ffa
875141449|departmentalize|tetrachord|fe3e42d76e4c0204941060c3a64c1db8cdc8bffcc9bc7a303f9f3b7dd9f7bf15
922191365|unrecommendable|ungentle|5f0a9d1709fa497599dca1fd8f46070536c3cc185778ae697ee310a2b8e48707
936547144|avirulent|Calendula|6d7619e66d71f395952ec0091aace878c17bdd5db40e329e159fae6826943f76
975844171|sulfophthalein|rescissible|264366fdbe96650c793db84547ed0198b24a8fd090007d411a67a4e8dfae17c0
335811897|geniality|nonclotting|7c18537fd2c2eb65943b26363cb28e50704b1e45a2fe54989a5aa4647dc914b1
632126245|telegrapheme|azoflavine|d1843d5b323d72572a7e07c011812466355a479ee1a1225dcb11afa387c85024
941287801|greenage|separationism|363d066f7925dac4d90593610c0104b99d0cd3358e78547905d7b3b222928508
221914793|Sadalmelik|Fridila|b05264ef4bc23b766c641781426fff5911f0096eed1aefa0c976baef1ab7a8e2
658561134|molave|microphage|329d4d95c0a99d22c7ba174b43c9c687c7cc0250733cca0ad540fec5b5950af0
815309378|ephippial|bluewing|2ff0af3035fdb0645508eaecff81d81015e7fe8406d49d3c10a69bc5b24ec45f
398850681|laconicalness|senary|4420ce2f438f3dec4f11c5a328394b18b20f6eb61835851c42b8a95dc4ea3f72
562891099|binaphthyl|metaclase|95eb1a70044dc4919b8418e7a16981ade8b863ee7ded2feb3e1244fde954a339
972191438|roentgenometer|opinionativeness|52c389fe761c65a36d592e3b37a46a492fd935672bd63cc1143479556b2e46d0
530695230|notan|vantage|65d258d2c44c1c13f8d0187e51889e0b95f3555988ed441e63e422ef68795d6c
450218902|Juneflower|bannerol|49894cb9e5ac4288bcf7178760e4c94a3b3083bc99c48750a089ac983e495cd0
313940803|geophysics|displicency|3ceb9fbda0ddeff83e912e9a9dbae057557ef9c364c011ccc9f46ac615597456
700153212|lifework|reread|0dcf56bc9c4341c3cf1b0eb3276e13ec9b690b4ce04d67dcd69b4c6611f62314
973678395|Didelphidae|elytrin|5ac21328bfd55ddb771f13c271a5893818e862e117dac35a6fb755d6d588eaf1
618840344|whitefish|biarticulate|7f2e464758b849ad94727f6cc71614005be67a2184d0cfd081aa438ad482a64f
128831507|nosewards|cicatricial|24c0d00212f87adea81e009762aff98804066171c1c7bcbd5548c68cebd71caf
460842375|endomorphism|Conjugatae|5ac462cda6ac38e71842dc3e3d49a3a6edde92ded80e0e89c1c23b4e6432d5b0
442810798|cocoa|submerse|6c2179d105794b0427cf67cd8cb31e31f2613757b4b6ffe5d13cf068b8698f18
173125089|uncongratulating|spiculiferous|70abbd25612d7a18ad8e9180383627bb4e8f2d135a5367267ab8dba3b4557299
736117754|phlegmatic|hyracodont|29ee17e72078ad4152cf9f787650e0789e63053effc4a27db2d81eb8485db4bd
453013080|transelementation|unmeriting|ee5f4b42a51f1b4d516cba6ddb7009fc2d1e9f8b70392a77b57f4c23010f388a
447809903|hippoboscid|geographize|c9dce5e8d22d2a992a65335190956bb6bddf6ce34ec6a9f9d64d76e22e88ae25
250230974|psilanthropism|papyrologist|d4a3ec65172b91be7a4047d896d6b5f52b144be0f67ea5286c3675c422effb9b
445777890|counterapse|sowle|ef4e6d727990c9a096fd9c7b7ffc1b775ffdb72ccaf36832081e5b3a4f2f9682
762454219|mucoid|overcapitalization|c347b0c8ef4652ee62f564019d8f15b11f6da5c6a08119c265d4618c3e3fdc2b
405203881|loxodromically|Pilatian|1d5cc22135282b15f87a278c1db5dd1dbc25e6e50f4e3093705180b66b909b13
281847840|keel|extramarginal|96780e15dda3e7ef36709360a2a16e1828be89d5bf199287cc1bf0f2fbc24a7b
985818672|pseudoseptate|nightstool|f9a8cca8b66a3aff9d5d7c4b0596c2baa730273cf66c4419608373c53ec3eb7c
655818626|endomysial|arras|193c3f42878235aa5c989470dd7d3f9283f3dab59f6b74c7c191985561951311
293603646|jugful|monsignor|2b850e13b98f0fc43758cd955f3ccf0e43554172e1955e7829089fda83a359d9
671417968|crampet|walt|5fce0288c02a0aae0e4790b8b0cad95e8b6f93acabbb1e31dd94e22e04a42cf7
638828014|unaudible|persnickety|bc2027336d9e75ccaa2e948a53d2832e6b45b843af4719688bfacb81a55dbeb5
724283740|phenobarbital|brither|9afb8ab1a145b2388fa680dc39b37d4689e53a44addec67b3272c3a97a14b646
973628628|thuggeeism|solarium|eed154b4209cfc63b2cc0b398fb81a5bce3b41a842ea9663677df1cad796e087
493004611|threatproof|Canuck|c381e79ce9350f2535f3b447bf22951d78686ffd09938f0c15e1026017eba32b
155433654|corollary|fairily|0d3bf89fc6858a1636421e44ca837df6eac0778242275539c68829cf5016a162
604242429|ungainable|misobserve|61ea689392be3f1d0adaaa61129483b162ad16618a1c0654d27675aab5a62271
481415765|dishorn|diamb|1f1c1f56f9e135dfa4fc67119f162abd050fa814468ed700470e4bcfd1225f51
774250714|persuasible|unrevenued|ade8b416bfa021fcd15dba97af3bbbfc163f9c97ba95b366bf5389c4eafc52ac
140028594|arsenophagy|topiarian|d4ca135fbd57345858b4f2b4f718837e093cb80afa0a7127a8d3831d51d71a81
569848065|resummon|lordosis|53313678ee37dd85a240ea52ee84b8a6f33d1177058a3fc620cee3068375239e
749824009|petition|septemvious|434c13b07fce2d2d181677404cb81bfa30b28e658e52e29281ca285e09a3ea31
242479121|azogrenadine|snop|0e92509fda6e2afe61ea6566665aba58a7db535afa653ea27a12065f47d05240
359673942|unconjured|subintestinal|e8b229c374ef52ace40fcdfe01faab0638c609287568d76c076084e8f3fd4989
616470353|Olof|trochalopodous|837ac84768a70d338ac4e4ee3b6f341802905c26909ebf0d503e43ea82cdf872
434309791|Sundayfied|strenuously|0714d9fc61c2fe8ee73e21a8d3c032b3cfc47b75ede602102765d51542d590cc
280770632|levelheaded|dadenhudd|0b376d3f12355d2670621858c135875ebeb72798af468609b34ab312ed41e6b1
489890785|phytolaccaceous|viscously|378531cea3701a2fc41235ef22589ca7a3c73b42668912159322a3b6d05a9d8e
863964231|collage|unreckingness|47ea9cf46e705a65368fc6879d465fc4f61f0425224dc4f7f5097c46b00c215d
613928855|unpaid|dispondaic|2a89734be23ee3304d39f81dd171ff8c41d3281a9f392d082c0576c9a0469323
596325617|hypoid|scandalmonging|4bcad1dc3a576e5bac51458d41006bd8f707f8b49dd15a803d627afb02f22a5d
345637974|cyclopean|soullike|a405a131b880260e3859c3ba36e1a301851764653c55efa9be953a2e257f41b9
433529544|overrunner|Madegassy|59129000fbfa0af1c06f2656df598c31ad23412d28982dc0933debf7dd167cae
204231401|spermatoxin|Ricky|56eabe537b8a1c60faccf552e7af1d6c7e29910169f3fd930d95400fdaf88935
882515002|workpiece|prefiguratively|890b92e9beae7162f919439dfb55080701508a429709cadcdfcd44946a15a815
596742004|probusiness|diagometer|f6c17d954ca7eefa64f5186c6eb8ee0355b8cfb2bf8ec7ffaf7470522d69db5a
795275184|orderable|sapo|75d7b490fd5ae32c437a3b784de7e4a4e7d8069b24ee2d1d2a3657bb17a0d410
579662166|commensality|chorometry|52685ed8b84711078700e3a5c44a506e5e1b10a8f4c8bfb425344b8c4027ee74
975749159|myosinogen|concubinehood|aae629b757ee04d819d6b0493ae91d0a4f90c91180f6a10832757122c6b3393f
108485280|abdat|Orpheist|f52534c75fb7c8cc7a8da3b1d2262412780627954c58df3faade0f9b91feddeb
486095418|unscalableness|sourbread|adbde4d426275c4bb380a8049bb1df1109eb8b6e1551e8bf84b3593071815f34
485297806|besmoke|lowmen|78de741c5ee3f468331624d0696054a5a5065b15065560da32cec2e58d62f146
106148386|sportful|proplasm|5308f584f1f1d67f41425418c2490318f9b804dc56ae2c78927082193517a615
190779999|scrike|intramural|60a6c09b51a92c54d11bcba68a969c17f88658d347a59006b91f56ddb4e703df
394544161|forecast|descant|a784d98ee9cf43c1d5503f0e9aa6f5403d9ab5b79d2c1d79f88fa9265812210b
454622884|halfheartedness|ulsterette|c2f1dca126f1769c92eb55a687729ac32f20bd139ec53f34c7301af9e06db4d5
644609269|springmaking|underthing|ede46189328a434241db8b727cf3435ec248e0850e66db435652d26925d0664b
879888506|polymicrobial|preally|02def3f9a8322771f6ba6438eb58d2f0eac7344f7676d35b24abc9c5001d032e
942918159|phytographic|solecizer|7b27dcb34d9d725b5db2dc3c3aae8eaa36aee15c76ea8367418bcc5285bb1fb2
164717159|waymark|nonmanifest|665ca039e6088220d286e9c60521d7966875169926924e9bb9ef19b9350602d4
628453501|asidehand|gammerel|f0ef358cd482026048b083794951285a81c11b040be66ef309d20eba43059330
687408984|shaitan|appeaser|427cbb45dbea4ef29bf053799f37bf02d90aa1872efc9b991669cc60aa29d939
863770973|stereotactic|teterrimous|f4878e663e9be509c94ee1ceeccf41eb895edda74e6c8fe4278166ddefa760f3
888133719|Moldavian|Median|be8deaa881384832caf650f12b0989517f2553733f8d4434987bb05700d47b10
428329048|Tarsiidae|solicitor|3a5ebe4233a383662fee319eacc16b9d6298b45987a117daf2aedac45d6b86ea
744419490|carnelian|restfulness|1f45d8723f1d8b2eb69f34dfc4eca7363eabcfd657496122bf4af650453027d8
164950099|stenochoria|hypotenusal|b2a5416a6109e18af662705dc3296f49f8bb41f3f8cc8b10041bfe835c87261f
499321119|interwhistle|quadrupedantic|20cf317a9d543c1abefe56c225b3797eda29517bfe7835992a3388eba07dfe54
168939095|tetrandrian|needle|52c91a9f06edbf6ad8d79db71359982d3a8f6491b816ae272a632b5b8de0f32e
492437678|intrusively|demifarthing|12202e79a138fb9d66b2af84a17f57eab0dacd2459c4851194a4135a4156fe50
520568977|iridoceratitic|uncontinent|3ced04e486c8ee0a9ed6702484d20014b113bacb8744918baad9384802124a8f
546879274|microseismometer|zincography|e8f4a04691aa81e7c38ef6efd9b8480efa09e20fb059d0a029a19d043cb894b3
274836574|holism|antipeptone|1598f6192ae1c69ddc4e71153c325556a51535b100b5db03a86ff6768df5ec99
308346575|platanaceous|millpost|f704cfe2fa84205ceb74647f3bdca7d34973ec3ad43bb8d79d35a359f1d12e31
521034088|graciosity|winterize|0c8e549971d364e8df5e8d9b03a8f4a7c7d3cf16bef4fe31bf3e3a7d5c9d74c4
290576144|nonterminating|trikerion|3ef7de3c42f80608fa721c9d522800cb01c2c46f860f9c2770f175df4a780515
103341327|unsignificantly|unlaborious|0a0e1cb2cf8041a9361afc7db21b3ded511f5d8985269189ca4aeab82e6a4af2
916598650|wer|cryptophthalmos|1fee471bda8fd833f98c329296d50c9dfacd3a5f0a2f259e8ab7137ad64f2ee7
202549944|Pacaguara|mends|cd6819a9c972608744237ac224fa1eb3b0d4ed5680ed802b40ab2eedad255b80
570045465|oxalate|stigmeology|b9b8576ede0cbbc95dceb3ba871a687c8949820d7bc1b5a4c1720450142ef054
494048050|overdose|wreathwise|8548f4b09cfa52a9bf0800dffb3bcf53839616df78f96bd27cba7f6be9dbcb1e
653467912|schismic|powderer|9795a1ad1e3bdb309a03efe52b2b1cdabcbecfa5c1d7221d3c9115e72c82765b
810133237|route|pythogenetic|9cfd208e0a1350b72a6d0205a677a1ea09d31975194af848166dcc5038488143
233332504|Comtism|contextural|e9052e2c6075157f3f8fc2538f77c69a077936fe24bea29a3ba523d4d545217c
797608223|kathenotheism|interoffice|ecca6fbfda104019588aac0482fbf66e730eb972348bb937da6e25de6746fe22
795243711|Lauraceae|metaxite|9525e5323d1256e0569ee5bd69f63a6f5ffc1c67eb2642ec164a925917bf346d
777320081|beeswinged|unsheathe|c4d5d671a9b2bb8869d2736eaa89fd67f66444ccbe366c950719d69c1f0bf0f8
102764511|gibingly|grocerdom|d92911ea932b8216d29fde5314fa9fdbb425696d156341b2062e3cf8184606e0
955968577|exocardiac|hyaloandesite|b2073db84584b00b7323d6d733c426edf3f631712c224b6130d1a068e689b14e
630746592|azygobranchiate|reputeless|fd0318a872cd2005bd81d3a410b56031f9cdc673fe68fca0860d89008cd2fe2e
785303034|hydroplane|carnotite|0797329a2648fdc69ae34a9aab184979dc3741116bcf37ed0c85a8b6947e323c
503368848|deciduoma|untimeliness|c98b582555fc635a653a9708901b255f00acddb545bf93cea67282de900ec652
407386339|unoriginate|adroit|a41f6636d612eba2727e07c2f0e513e90975ae77c33c91f1a9a9596fd988ef5c
